ID,City,State,Latitude,Longitude,Tot
16403,Rogers County,OK,36.3781607,-95.6190889,1
16404,Centerview,OK,35.4336825,-96.6652947,1
16405,Luther,OK,35.6596094,-97.1941408,2
16406,Balko,OK,36.6300272,-100.6848736,2
16407,Antlers,OK,34.2323263,-95.6204938,1
16408,Wilburton,OK,34.9187023,-95.3097807,3
16409,Howe,OK,34.9512108,-94.6371704,1
16410,Mountain View,OK,35.0977772,-98.7463373,2
16411,Barber,OK,35.7573133,-94.8677286,1
16412,Copan,OK,36.8975794,-95.9260927,1
16413,Elk City,OK,35.4140081,-99.4138648,8
16414,Cowlington,OK,35.3074913,-94.7924271,1
16415,LANGLEY,OK,36.4639736,-95.0477401,1
16416,Barnsdall,OK,36.5605368,-96.1625299,3
16417,Coalgate,OK,34.5381481,-96.2186092,2
16418,Thackerville,OK,33.7955237,-97.1438728,1
16419,Bethany,OK,35.5186728,-97.6322648,5
16420,Long,OK,35.49979975,-94.54894491198688,1
16421,Keota,OK,35.2556524,-94.9216195,1
16422,Lahoma,OK,36.3875336,-98.0897864,2
16423,Talihina,OK,34.7524173,-95.0419156,4
16424,Cleveland,OK,35.2301869,-97.3109151,6
16425,Sulphur,OK,34.5096839,-96.974653,3
16426,Yukon/Oklahoma City,OK,35.4707815,-97.72664526675594,1
16427,Canadian County,OK,35.5438102,-98.0031532,1
16428,Hooker,OK,36.8609639,-101.214077,1
16429,Adel,OK,34.579266,-95.5944218,1
16430,Wyandotte,OK,36.7934028,-94.7252284,1
16431,McAlester,OK,34.9334981,-95.7697934,5
16432,Kingston,OK,33.9987101,-96.7197217,4
16433,Del City,OK,35.442007,-97.4408709,2
16434,Milton,OK,35.1617641,-94.8635633,1
16435,Henryetta,OK,35.4396625,-95.9865145,3
16436,Ochelata,OK,36.6000907,-95.9797109,1
16437,Harrah,OK,35.4895085,-97.1636408,2
16438,Catoosa,OK,36.188987,-95.745817,2
16439,Durant,OK,33.9919761,-96.3776762,10
16440,West Tulsa,OK,36.1350928,-96.0024974,1
16441,Talala,OK,36.5298454,-95.7013849,1
16442,Watonga,OK,35.8483867,-98.4133205,1
16443,Healdton,OK,34.2331475,-97.4878023,2
16444,Warr acres,OK,35.5225569,-97.6189353,1
16445,Marshall,OK,34.0497884,-96.7808049,1
16446,Purcell,OK,35.0154723,-97.3650998,2
16447,Porum,OK,35.3562083,-95.2655231,4
16448,Amber,OK,35.1603415,-97.8792104,1
16449,Crescent,OK,35.9525414,-97.5947685,1
16450,Elmore city,OK,34.6228594,-97.3964138,1
16451,Wilson,OK,34.1620385,-97.4258551,3
16452,Clayton,OK,34.589545,-95.3527475,1
16453,Lane,OK,34.2987061,-95.9880421,1
16454,The Village,OK,35.5658553,-97.5494185,1
16455,Bessie,OK,35.3858846,-98.9881366,1
16456,Ft. Gibson,OK,35.803802000000005,-95.25792674827194,1
16457,Ludlow,OK,34.536213,-94.8507834,1
16458,Warr Acres,OK,35.5225569,-97.6189353,2
16459,Inola,OK,36.1512098,-95.5094195,4
16460,Indiahoma,OK,34.619794,-98.7514573,1
16461,Buffalo Valley,OK,34.7326886,-95.24521431997164,1
16462,Fort Towson,OK,34.0201342,-95.2675475,1
16463,Cordell,OK,35.2953232,-98.9885471,1
16464,Pond Creek,OK,36.669197,-97.8011661,1
16465,Agra,OK,35.89397565,-96.8701746027439,1
16466,Oklahoma City/Edmond,OK,35.6152174,-97.4906531,1
16467,Elmore City,OK,34.6228594,-97.3964138,1
16468,Warner,OK,35.494675,-95.3060603,1
16469,Cogar,OK,35.333946,-98.1306072,1
16470,Wagoner,OK,35.9542216,-95.5636238,2
16471,Dewey,OK,35.9795036,-98.9816579,1
16472,Muse,OK,34.6720091,-94.7656348,1
16473,Okarche,OK,35.7259122,-97.9770097,1
16474,Holdenville,OK,35.0826,-96.3999079,2
16475,Pocola,OK,35.2318746,-94.4809945,1
16476,Wewoka,OK,35.1511643,-96.4935513,1
16477,Fort Cobb,OK,35.097838,-98.4356131,1
16478,Nowata,OK,36.7798848,-95.6226184,1
16479,Clinton-Sherman Airpark,OK,35.340889950000005,-99.19801893583738,1
16480,Tyrone,OK,36.9548207,-101.0680601,1
16481,Pink,OK,35.2606255,-97.1197479,1
16482,Newalla,OK,35.4046678,-97.1620178,3
16483,Konawa,OK,34.9599614,-96.7521698,1
16484,Geronimo,OK,34.4811904,-98.3831069,1
16485,Slaughterville,OK,35.0872931,-97.3350288,1
16486,Bokchito,OK,34.0173184,-96.1427628,2
16487,Watts,OK,36.1092487,-94.5702202,1
16488,Cleora,OK,36.5644365,-94.94827604333383,1
16489,Kenefic,OK,34.148149,-96.3622146,1
16490,Alaska??,OK,36.3031454,-95.605308,1
16491,Calumet,OK,35.6008883,-98.1188072,1
16492,Guymon,OK,36.6828041,-101.4815493,1
16493,Morris-Okmulgee,OK,35.6076028,-95.8602699,1
16494,Helena,OK,36.5461432,-98.2700706,1
16495,Mannford,OK,36.1324167,-96.32871357613828,4
16496,Woodward,OK,36.374499,-99.2455382,7
16497,Walters,OK,34.3598075,-98.3078258,2
16498,Hugo (southeast OK),OK,34.1583491,-97.1336458,1
16499,Midwest City/Del City,OK,35.43590995,-97.45277225,1
16500,Lehigh,OK,34.4692588,-96.2163853,1
16501,Watson,OK,34.4373272,-94.5574402,1
16502,Texhoma,OK,36.5049779,-101.785748,1
16503,Leonard,OK,35.9203781,-95.7994312,1
16504,Blue,OK,33.9964854,-96.229987,1
16505,Tecumseh,OK,35.2578498,-96.9366888,4
16506,Ryan,OK,34.0200965,-97.9575353,1
16507,Hammon,OK,35.6328261,-99.3817653,1
16508,Oklahoma (southeastern),OK,34.0083179,-96.3756103445447,1
16509,Kingfisher,OK,35.9471931,-97.9641244,3
16510,Tinker AFB,OK,35.4117548,-97.39079739063683,2
16511,Ponca city,OK,36.703647,-97.081898,1
16512,Prue,OK,36.2489836,-96.267908953295,1
16513,Mutual,OK,36.22968105,-99.1665281132747,1
16514,Shattuck,OK,36.2758728,-99.8812321,1
16515,Bray,OK,34.6378551,-97.8175347,1
16516,Afton,OK,36.6939077,-94.9628672,1
16517,Hollis,OK,34.6864359,-99.9155682,1
16518,Stratford,OK,34.7967497,-96.9594636,1
16519,Cartwright,OK,33.8528793,-96.561938,1
16520,Burneyville,OK,33.907879,-97.2889056,1
16521,Stroud,OK,35.7477749,-96.6566742,1
16522,Cyril,OK,34.8964555,-98.2006044,2
16523,Gage,OK,36.315884,-99.7578487,1
16524,Turner Falls,OK,34.425579,-97.1481287674209,1
16525,Terlton,OK,36.1881257,-96.4902982,2
16526,Hinton,OK,35.4715518,-98.3556589,1
16527,Carter,OK,34.2330314,-97.2789479,1
16528,Clear Lake (Beaver Co.),OK,36.6889186,-100.2720846,1
16529,Roman Nose State Park,OK,35.9376238,-98.42968016575315,1
16530,Blanchard,OK,35.1378428,-97.6580904,2
16531,Ft. Sill,OK,34.702740750000004,-98.50743091001723,1
16532,Sterling,OK,34.7503489,-98.1717131,2
16533,Tom,OK,33.7359468,-94.5729863,1
16534,Thomas,OK,35.7442157,-98.747584,1
16535,Maud,OK,35.130355,-96.7758529,1
16536,Cameron,OK,35.1339862,-94.5346655,2
16537,Valliant,OK,34.0023293,-95.0938386,1
16538,Gracemont,OK,35.1884623,-98.2605028,1
16539,Madill,OK,34.0902508,-96.7715618,2
16540,Oklahoma City (north of),OK,35.47022865,-97.5343158,1
16541,Shady Point,OK,35.1300975,-94.6585578,2
16542,Longdale,OK,36.133393,-98.5505802,1
16543,Retrop,OK,35.1603834,-99.3598843,1
16544,Okeene,OK,36.116148,-98.3170165,1
16545,Ponca,OK,36.703647,-97.081898,2
16546,??,OK,35.52471185,-97.46427979734588,1
16547,Rush Springs,OK,34.7825721,-97.9569845,1
16548,Braggs,OK,35.6634306,-95.1980169,1
16549,Yanush,OK,34.7098227,-95.3138592,1
16550,Haworth,OK,33.8465003,-94.6527114,1
16551,Weatherford,OK,35.5261633,-98.7075744,1
16552,Blackwell,OK,36.8018163,-97.2861191,2
16553,Beaver,OK,36.7621116,-100.4904955,2
16554,Kellyville,OK,35.9436968,-96.2136136,1
16555,Eagletown,OK,34.0342783,-94.5749348,1
16556,Westville,OK,35.9925829,-94.5679988,1
16557,Roland,OK,35.4212021,-94.5146616,1
16558,Central,OK,35.4524706,-97.49881280617149,2
16559,Allen,OK,34.8789766,-96.4125075,1
16560,Drumright,OK,35.9884013,-96.6011294,2
16561,Fort Sill,OK,34.702740750000004,-98.50743091001723,2
16562,Altus AFB,OK,34.6629543,-99.27994134713842,1
16563,IndIan Nation Turnpike,OK,35.331253,-95.958388,1
16564,Midwest City (Tinker AFB),OK,35.446113,-97.42238233843833,1
16565,Comanche County,OK,34.6557505,-98.4485103,1
16566,Pawnee,OK,36.3151645,-96.7200995,3
16567,Blocker,OK,35.0614862,-95.5683171,1
16568,Dry Creek,OK,35.7296745,-94.87220331818182,1
16569,Stonewall,OK,34.6525901,-96.5261161,1
16570,Summerfield,OK,34.8987107,-94.8660657,1
16571,Seiling,OK,36.1480287,-98.9244672,1
16572,Sickles,OK,35.3628326,-98.447839,1
16573,Piedmont,OK,35.6419952,-97.7464345,1
16574,Cotton County,OK,34.2907874,-98.3750699,1
16575,Ketchum,OK,36.5245268,-95.0238513,1
16576,Powell,OK,35.4993635,-97.49486298273588,1
16577,Bixby South,OK,35.97573,-96.123343,1
16578,Broken Bow,OK,34.0298629,-94.7389659,1
16579,Little Axe,OK,35.2325695,-97.2125276,2
16580,Temple,OK,34.2720338,-98.2358781,1
16581,oklahoma city,OK,35.4729886,-97.5170536,1
16582,Cherokee,OK,35.9158661,-94.9950063,1
16583,Lindsay,OK,34.8347959,-97.6025319,1
16584,Pittsburg,OK,34.9327085,-95.7625858,1
16585,Frederick,OK,34.3914364,-99.0151557,1
16586,Proctor,OK,35.9661987,-94.777451,1
16587,Oklahoma City (I-35),OK,35.4729886,-97.5170536,1
16588,City,State,40.7169461,-73.9566296,1
16589,Springfield,OR,44.0462362,-123.0220289,60
16590,Creswell,OR,43.9179023,-123.024526,9
16591,Lakeview,OR,42.1887721,-120.345792,5
16592,Eugene,OR,44.0505054,-123.0950506,163
16593,West Salem,OR,44.9501908,-123.0516816,3
16594,SE Portland,OR,45.5130025,-122.6229797,1
16595,Portland,OR,45.5202471,-122.674194,565
16596,Medford,OR,42.3264181,-122.8718605,78
16597,Keizer,OR,44.9969,-123.0266267,25
16598,Pendleton,OR,45.672075,-118.7885967,13
16599,Albany,OR,44.6365071,-123.1059324,61
16600,Brookings,OR,42.0523718,-124.28407,21
16601,McMinnville,OR,45.2100367,-123.194463,28
16602,Coquille,OR,43.177055,-124.187608,3
16603,Roseburg,OR,43.216505,-123.3417381,40
16604,Happy valley,OR,45.428679,-122.497174,1
16605,Monmouth,OR,44.8486414,-123.2290777,6
16606,Lebanon,OR,44.5363364,-122.9072329,28
16607,John Day,OR,44.4158398,-118.9534319,6
16608,Klamath Falls,OR,42.224867,-121.7816704,24
16609,Oregon City,OR,45.3573429,-122.6067583,40
16610,Tigard,OR,45.4307473,-122.771933,27
16611,Black butte,OR,44.400084,-121.6364589,1
16612,Corvallis,OR,44.5645659,-123.2620435,39
16613,Redmond,OR,44.2726203,-121.1739212,26
16614,Newberg,OR,45.300347,-122.972751,20
16615,Maupin,OR,45.1752755,-121.0807674,3
16616,Mulino,OR,45.2215112,-122.5820333,8
16617,Bly Oregon,OR,42.3974254,-121.041993,1
16618,klamath falls,OR,42.224867,-121.7816704,1
16619,Bend,OR,44.0581728,-121.3153096,81
16620,Prineville,OR,44.2998261,-120.834972,20
16621,Terrebonne,OR,44.3554551,-121.17864324490212,7
16622,OAKRIDGE,OR,43.7449421,-122.467474,1
16623,Sandy,OR,45.3974065,-122.2614548,11
16624,Sutherlin,OR,43.3896628,-123.312359,12
16625,Forest Grove,OR,45.5197452,-123.1114405,15
16626,Christmas Valley,OR,43.2377077,-120.6875812,10
16627,Independence,OR,44.8560029,-123.191303,11
16628,OREGON CITY,OR,45.3573429,-122.6067583,1
16629,Alvord Desert,OR,42.53773,-118.4651282051526,1
16630,Wilsonville,OR,45.3099218,-122.76816,16
16631,Damascus,OR,45.4176261,-122.458985,5
16632,Union,OR,45.2680014,-118.0257466,2
16633,salem,OR,44.9391565,-123.033121,1
16634,Salem,OR,44.9391565,-123.033121,169
16635,Burns,OR,43.5861256,-119.054413,3
16636,Grants Pass,OR,42.4393707,-123.3272489,54
16637,Florence,OR,43.9800086,-124.1013089,27
16638,South Eugene,OR,44.03773775,-123.085189057952,1
16639,Warrenton,OR,46.165105,-123.923756,5
16640,ROSEBURG,OR,43.216505,-123.3417381,1
16641,Dallas,OR,44.9189206,-123.315869,14
16642,Edmond,OR,42.360748,-122.837713,1
16643,Gresham,OR,45.4997475,-122.4309766,57
16644,Aumsville,OR,44.8409548,-122.870924,4
16645,Ontario,OR,44.0265525,-116.9629378,9
16646,Lapine,OR,45.5555383,-122.870436,2
16647,Beaverton,OR,45.4871723,-122.80378,93
16648,Tualatin,OR,45.3838546,-122.766351,15
16649,Vida,OR,44.1458647,-122.5697729,3
16650,Seaside,OR,45.993246,-123.920213,26
16651,Lincoln City,OR,44.9617922,-124.0159522,44
16652,Canby,OR,45.2629088,-122.6925983,21
16653,medford,OR,42.3264181,-122.8718605,1
16654,Duluth,OR,45.61260685,-122.68082803820668,1
16655,Corbett,OR,45.5314503,-122.2922567,6
16656,Barton,OR,45.3887742,-122.406711,1
16657,Pleasant Hill,OR,43.9659589,-122.9317459,2
16658,Ashland,OR,42.1972487,-122.7153995,28
16659,Central Point,OR,42.376782,-122.912721,9
16660,Mehama,OR,44.7915,-122.63136891151204,1
16661,Garibaldi,OR,45.559817,-123.911203,2
16662,Sisters,OR,44.290948,-121.549251,6
16663,Jacksonville,OR,42.314411,-122.965346,6
16664,La grande,OR,45.3246068,-118.0878695,1
16665,Silver city,OR,45.3289055,-122.6083703,1
16666,Santa Clara/Eugene,OR,44.1034576,-123.1312002,1
16667,North Plains,OR,45.5973123,-122.9936261,8
16668,Crooked River Ranch,OR,44.4245638,-121.2383729,2
16669,West Linn,OR,45.3656761,-122.612314,10
16670,Boardman,OR,45.839855,-119.700583,1
16671,The Dalles,OR,45.6015056,-121.1841587,19
16672,Milwaukee,OR,44.0615424,-121.3301312,1
16673,North Bend,OR,43.4065089,-124.2242824,10
16674,Happy Valley,OR,45.428679,-122.497174,10
16675,LaGrande,OR,45.3131421,-118.0704464,1
16676,Lake Oswego,OR,45.4206749,-122.670649,32
16677,Williams,OR,42.2186765,-123.2739559,1
16678,Oakridge,OR,43.7449421,-122.467474,6
16679,Hillsboro,OR,45.5228939,-122.989827,59
16680,South Salem,OR,44.9099641,-123.0579043,1
16681,Pacific City,OR,45.2020606,-123.9635149,7
16682,Cottage grove,OR,43.7974729,-123.058896,1
16683,Astoria,OR,46.1882007,-123.8319802,19
16684,Boring,OR,45.4300724,-122.3740589,7
16685,Rogue River,OR,42.4334755,-123.1687874,9
16686,Scappoose,OR,45.7572997,-122.8743589,15
16687,Tillamook,OR,45.460293,-123.7266793,10
16688,Willamina,OR,45.0787251,-123.4859417,3
16689,Cottage Grove,OR,43.7974729,-123.058896,11
16690,Tangent,OR,44.5440387,-123.109291,1
16691,Eagle point,OR,42.4718284,-122.8014155,1
16692,SW Portland,OR,45.5198438,-122.681656,1
16693,Philomath,OR,44.5400013,-123.367613,5
16694,Mt. Angel,OR,45.0678032,-122.799682,1
16695,Beavercreek,OR,45.2878369,-122.53571,2
16696,Hubbard,OR,45.1831388,-122.808628,4
16697,Birkenfeld,OR,45.9906668,-123.3376214,1
16698,Walterville,OR,44.0687379,-122.8039663,1
16699,Troy,OR,45.9468392,-117.4514121,2
16700,Depoe Bay,OR,44.8104233,-124.0620096,7
16701,Mill City,OR,44.7540106,-122.478138,1
16702,Baker City,OR,44.7748748,-117.834384,15
16703,Coos Bay,OR,43.3678937,-124.2174647,25
16704,Otis,OR,45.0242748,-123.9465021,10
16705,Myrtle Point,OR,43.0635936,-124.1392815,5
16706,Hood River,OR,45.5311636,-121.6475587,11
16707,Newport,OR,44.636755,-124.053442,21
16708,Colton,OR,45.1720669,-122.4378631,2
16709,Arlington,OR,45.716796,-120.200876,2
16710,Glide,OR,43.2990591,-123.0954945,3
16711,Hermiston,OR,45.8404101,-119.28946,11
16712,Yamhill,OR,45.2298399,-123.2180414,2
16713,Woodburn,OR,45.143731,-122.8553725,8
16714,South Beach,OR,44.6123305,-124.0487436,3
16715,North Powder,OR,45.0284737,-117.9199386,1
16716,Government Camp,OR,45.3041033,-121.7547596,1
16717,Camp Sherman,OR,44.4600866,-121.6432333,1
16718,Milwaukie,OR,45.4440051,-122.6412523,28
16719,Gold beach,OR,42.4074459,-124.4217418,1
16720,Riley,OR,43.5419253,-119.505477,3
16721,Silverton,OR,45.0049305,-122.7832947,12
16722,Westfir,OR,43.7579967,-122.4946536,4
16723,Dexter,OR,43.9159144,-122.8221436,4
16724,Aloha,OR,45.4942838,-122.867045,24
16725,Chiloquin,OR,42.577636,-121.866126,11
16726,Butte Falls,OR,42.543184,-122.565589,2
16727,Eagle Creek,OR,45.3576721,-122.3594005,6
16728,North plains,OR,45.5973123,-122.9936261,1
16729,Rhododendron,OR,45.3295632,-121.9111906,1
16730,Timber,OR,45.7198521,-123.2945718,1
16731,Brownsville,OR,44.3934571,-122.98481,6
16732,Sweet Home,OR,44.3976247,-122.736195,5
16733,Winston,OR,43.1220119,-123.413138,7
16734,Lowell,OR,43.9184592,-122.783682,1
16735,Warm Springs,OR,44.7628855,-121.259591875,2
16736,Bandon,OR,43.1195634,-124.4094086,12
16737,Cloverdale,OR,45.201599,-123.88509102992126,2
16738,Junction City,OR,44.2191935,-123.204785,8
16739,Grand Ronde,OR,45.060069,-123.62293919980696,3
16740,Molalla,OR,45.1473445,-122.577032,11
16741,Waldport,OR,44.4270215,-124.0672101,7
16742,Sunriver,OR,43.8839966,-121.438516,5
16743,Clatskanie,OR,46.1036879,-123.2048168,4
16744,Cove,OR,45.2965257,-117.807987,1
16745,Gold Hill,OR,42.431785,-123.050601,3
16746,Rockaway Beach,OR,45.613598,-123.943147,6
16747,Lyons,OR,44.7745664,-122.615085,2
16748,Madras,OR,44.6334544,-121.129487,9
16749,Wilderville,OR,42.3827937,-123.4662808,2
16750,portland,OR,45.5202471,-122.674194,1
16751,Baker city,OR,44.7748748,-117.834384,1
16752,Prospect,OR,42.7509608,-122.4889244,5
16753,Cornelius,OR,45.5198001,-123.05562,11
16754,Stayton,OR,44.8006775,-122.794533,7
16755,Seventh Mountain,OR,43.9974134,-121.38845581870522,1
16756,Estacada,OR,45.2864689,-122.334259,7
16757,Millican,OR,43.8790121,-120.9200119,2
16758,Monroe,OR,44.3144375,-123.297476,3
16759,Grants pass,OR,42.4393707,-123.3272489,1
16760,Portland (southeast of),OR,45.51366945,-122.6689789,4
16761,Dayville,OR,44.4682007,-119.5358104,1
16762,Lincoln  City,OR,44.9617922,-124.0159522,1
16763,Amity,OR,45.1180619,-123.205582,6
16764,Wemme,OR,45.34873,-121.9659137,1
16765,Lafayette,OR,45.2441045,-123.1131631,3
16766,Trail,OR,42.6484582,-122.8105998,3
16767,Milton-Freewater,OR,45.9329103,-118.387755,6
16768,Netarts,OR,45.436403600000006,-123.94760187660576,1
16769,Umatilla,OR,45.6416995,-118.7671122,6
16770,Yachats,OR,44.312756,-124.104999,6
16771,Heppner,OR,45.3560636,-119.5528279,1
16772,Scotts Mills,OR,45.0433165,-122.668088,3
16773,Detroit,OR,44.7349139,-122.1511929,3
16774,Umatilla National Forest,OR,45.0263652,-119.3694736852238,1
16775,Sublimity,OR,44.8295663,-122.7945335,3
16776,Cascade Locks,OR,45.669513,-121.890402,3
16777,Troutdale,OR,45.5317928,-122.391155,14
16778,Sherwood,OR,45.3569315,-122.8403744,11
16779,Cape Perpetua,OR,44.254368,-124.14793891087064,1
16780,Powell Butte,OR,45.4870645,-122.5039797,1
16781,Paisley,OR,42.6937634,-120.5460827,2
16782,Oregon City/Hwy 205,OR,45.3426967,-122.6333366,1
16783,Dundee,OR,45.2781659,-123.010922,2
16784,Salem oregon,OR,44.9391565,-123.033121,1
16785,Nehalem,OR,45.7178897,-123.8943831,4
16786,Oceanside,OR,45.45956755,-123.96807118868462,3
16787,Central  Point,OR,42.376782,-122.912721,1
16788,Gates,OR,44.7556996,-122.416335,5
16789,Welches,OR,45.3384997,-121.9634026,2
16790,Pilot Rock,OR,45.4832097,-118.8297814,5
16791,Madras (?),OR,44.6334544,-121.129487,1
16792,Siletz,OR,44.721784,-123.920113,2
16793,Talbot,OR,44.7609542,-123.0962066,1
16794,Summerville,OR,45.4884699,-118.0029941,1
16795,Mt. Ashland,OR,42.080899,-122.716903,1
16796,Wamic,OR,45.2280025,-121.27278869133436,1
16797,Joseph,OR,45.3519668,-117.2312366,3
16798,Portland (northeast),OR,45.5871326,-122.59277984939185,1
16799,Turner,OR,44.8431766,-122.95287,2
16800,Gervais,OR,45.1084663,-122.897893,1
16801,Gladstone,OR,45.3803261,-122.5945507,4
16802,Gearhart,OR,46.024275,-123.91125,2
16803,O Brien,OR,42.0671187,-123.7034735,1
16804,Aurora,OR,45.2310497,-122.755035,5
16805,Tillicum Campground,OR,44.3657733,-124.09195383578552,1
16806,La Pine,OR,43.6703995,-121.503636,9
16807,Adair Village,OR,44.6722633,-123.218337,4
16808,Sams Valley,OR,42.4915124,-122.9753242,1
16809,Fall Creek,OR,43.9595707,-122.8203521,3
16810,Fairview,OR,45.5385457,-122.433051,2
16811,Carlton,OR,45.2942822,-123.176494,5
16812,Wood Village,OR,45.5351189,-122.421222,1
16813,Shady Cove,OR,42.610909,-122.82198544499018,1
16814,Adrian,OR,43.7407105,-117.0716804,1
16815,Tygh Valley,OR,45.247341,-121.17312,1
16816,Eagle Point,OR,42.4718284,-122.8014155,11
16817,Clackamas,OR,45.1608821,-122.2305038,14
16818,Diamond Lake,OR,43.1787376,-122.1389202,2
16819,Richland,OR,44.7693554,-117.1689551,1
16820,Brooks,OR,45.0475594,-122.957583,4
16821,Brightwood,OR,45.3777525,-122.0139533,2
16822,Vancouver & Portland,OR,45.5355042,-122.6677169,1
16823,Northwest Medford,OR,42.3390847,-122.8698611,1
16824,Gold Beach,OR,42.4074459,-124.4217418,7
16825,Summer Lake,OR,42.9727106,-120.778132,4
16826,St. Helens,OR,45.8640034,-122.8064922,8
16827,Irrigon,OR,45.8956885,-119.491411,3
16828,Sodaville,OR,44.4837621,-122.869738,2
16829,Vancouver,OR,45.35739225,-122.6057773278061,1
16830,Ione,OR,45.5012431,-119.82475,1
16831,Culver,OR,44.5255448,-121.2130857,4
16832,Idanha,OR,44.7023729,-122.081299,1
16833,Neskowin,OR,45.106302,-123.9834096,1
16834,Orient,OR,45.4691113,-122.35375643153168,1
16835,Dunes City,OR,43.883117,-124.1150794,1
16836,Dayton,OR,45.2206945,-123.076141,2
16837,Hillsboro/Portland,OR,45.54189905,-122.94743001662964,1
16838,Portland/Hillsboro,OR,45.54189905,-122.94743001662964,1
16839,Cannon Beach,OR,45.8900275,-123.9618623,8
16840,Cheshire,OR,44.1893877,-123.2845573044519,1
16841,Sprague River,OR,42.4906463,-121.5372706,2
16842,Lakeside,OR,43.575891,-124.174763,4
16843,Banks,OR,45.6185986,-123.1143011,8
16844,La Grande,OR,45.3246068,-118.0878695,16
16845,Talent,OR,42.243808,-122.788924,8
16846,Sheridan,OR,45.0992814,-123.394829,3
16847,Athena,OR,45.8119097,-118.491336,2
16848,Gaston,OR,45.4362259,-123.139236,5
16849,Murphy,OR,42.3476183,-123.3333915,3
16850,Alfalfa,OR,44.0773332,-121.0169776,2
16851,Charleston,OR,43.3400096,-124.3302401,2
16852,Manzanita,OR,45.718616,-123.9350384,6
16853,Powers,OR,42.8820258,-124.0712863,2
16854,Reedsport,OR,43.702093,-124.097083,3
16855,Ochoco National Forest,OR,44.0387554,-120.37758200083834,1
16856,Applegate,OR,42.2570634,-123.1682392,2
16857,Mt. Hood,OR,45.3735129,-121.695878,3
16858,Myrtle Creek,OR,43.020118,-123.293121,7
16859,Kerby,OR,42.1943549,-123.6499857,1
16860,Wapinitia,OR,45.1142837,-121.2564517,1
16861,Lewisburg,OR,44.62901,-123.2414875,1
16862,McNary,OR,45.919055,-119.2886754,2
16863,Sumpter,OR,44.7458418,-118.2012712,1
16864,Jefferson,OR,44.6072499,-121.2463145,1
16865,Springfield (?),OR,44.0462362,-123.0220289,1
16866,Brothers,OR,43.8137417,-120.6033306,1
16867,Canyonville,OR,42.927612,-123.281202,3
16868,Merrill,OR,42.025152,-121.60055,1
16869,Knappa,OR,46.1687212,-123.5818368,4
16870,Mount Angel,OR,45.0678032,-122.799682,1
16871,Olallie Lake,OR,44.8069257,-121.7873997675725,1
16872,Parkdale,OR,45.513823,-121.5921508979918,1
16873,Toledo,OR,44.621688,-123.938197,2
16874,Silver Lake,OR,43.12467745,-121.04829946251476,2
16875,Beaverton/Tigard,OR,45.4507238,-122.7844889,1
16876,Cape Meares,OR,45.4981236,-123.9586203,1
16877,Alvadore,OR,44.1209817,-123.2642456,1
16878,O'Brien,OR,42.0671187,-123.7034735,1
16879,Portland (Garden Home),OR,45.47499715,-122.76109048851076,1
16880,Wallula,OR,45.9688908,-119.0269773,1
16881,White City,OR,42.4344821,-122.8309997491655,5
16882,Merlin,OR,42.5173307,-123.4198575,4
16883,Coburg,OR,44.1376283,-123.066199,1
16884,Gleneden,OR,44.8789911,-124.0346728,1
16885,Albert Lake,OR,45.391977,-122.721029,1
16886,Rainier,OR,46.0889178,-122.936017,1
16887,Lorane,OR,43.8376078,-123.2389784,3
16888,Riddle,OR,42.950951,-123.364233,2
16889,Port Orford,OR,42.745665,-124.497327,4
16890,Southern Oregon,OR,42.18660685,-122.69679025359596,2
16891,Portland City,OR,45.51501465,-122.67911334339578,1
16892,Veneta,OR,44.0488807,-123.351514,1
16893,Ruch,OR,42.2365133,-123.0422659,1
16894,Springfield/Jasper,OR,44.0347106,-122.9384705,1
16895,Elkton,OR,43.6370577,-123.567384,3
16896,Ukiah,OR,45.1336904,-118.9316704,3
16897,Vale,OR,43.982063,-117.2384564,2
16898,Beaver Creek,OR,45.5326576,-122.3811025,3
16899,Yamhill/Cove Orchard,OR,45.3695316,-123.1619034,1
16900,Crane,OR,43.4157197,-118.5797348,1
16901,Crescent,OR,43.4622944,-121.6952046,1
16902,Crater Lake,OR,42.94152615,-122.09882028426762,1
16903,St Helens,OR,45.8640034,-122.8064922,1
16904,Seal Rock,OR,44.4991671,-124.0814731,2
16905,Lincoln Beach,OR,44.882524,-124.03388230005694,1
16906,Idleyld Park,OR,43.3237296,-123.0239511,1
16907,Dufur,OR,45.4531081,-121.130223,2
16908,Obrien,OR,45.408201,-122.664106,1
16909,Burns Junction,OR,42.7773757,-117.8535316,1
16910,Salem-Portland,OR,45.5866498,-122.7577136,1
16911,Rockaway,OR,45.613598,-123.943147,2
16912,Warren,OR,45.8190032,-122.8489928,2
16913,Tidewater,OR,44.4117755,-123.901561,2
16914,Phoenix,OR,42.2740364,-122.8153283,1
16915,Tillamook/Bay City,OR,45.5518386,-123.86463660326932,1
16916,Cape Lookout/Tillamook,OR,45.3387834,-124.0041232,1
16917,Grass Valley,OR,45.3601247,-120.7856114,1
16918,Gilchrist,OR,43.4770694,-121.6853026,1
16919,Owyhee River,OR,43.7570369,-117.1496443,1
16920,Portland/Gresham,OR,45.49649515,-122.47224242213892,2
16921,Multnomah Village,OR,45.4681602,-122.7126914,1
16922,Gleneden Beach,OR,44.8789911,-124.0346728,1
16923,Mckenzie Bridge,OR,44.1748237,-122.1633143,1
16924,Oregon,OR,45.4206749,-122.670649,1
