ID,City,State,Latitude,Longitude,Tot
17003,Carroll Valley,PA,39.7492622,-77.3830435,3
17004,Mifflintown,PA,40.5697996,-77.3969339,1
17005,Duryea,PA,41.347817,-75.7564267,2
17006,Barry Township,PA,40.7126705,-76.41285778,1
17007,Andreas,PA,40.7517604,-75.7924148,1
17008,Branchdale,PA,40.6753095,-76.3213267,1
17009,Red Hill,PA,40.3780761,-75.4816139,1
17010,Jermyn,PA,41.5309147,-75.5454634,3
17011,Reistville,PA,40.3272037,-76.3032561,1
17012,Falls Twp,PA,40.16495635,-74.77650662,1
17013,Ford CIty,PA,40.7694379,-79.5317734,1
17014,Whitpain Township,PA,40.1577071,-75.27600673,1
17015,Bellevue,PA,40.4939576,-80.0517216,1
17016,Watsontown,PA,41.0844729,-76.8630726,1
17017,Tremont,PA,40.6284222,-76.3871768,2
17018,Falls,PA,40.16495635,-74.77650662,1
17019,Carmichaels,PA,39.8967425,-79.9744992,5
17020,Dover Township,PA,40.019127,-76.86795815,1
17021,Poyntelle,PA,41.82064,-75.4199019,1
17022,Mahanoy City,PA,40.8125881,-76.1416034,3
17023,Lone Pine,PA,40.0726227,-80.17064,1
17024,Farrell,PA,41.212279,-80.496737,2
17025,Helixville,PA,40.0742462,-78.704464,1
17026,Ellwood City,PA,40.8617303,-80.2864515,5
17027,Patton,PA,40.6339561,-78.6503006,2
17028,Blue Ridge Summit,PA,39.7242616,-77.4713782,1
17029,Jeannette,PA,40.3281247,-79.6153198,5
17030,Camp Seph Mack,PA,40.5828988,-79.0403652,1
17031,Maple Glen,PA,40.1796275,-75.1822113,2
17032,Lyons,PA,40.4820387,-75.757694,1
17033,Saegertown,PA,41.7189447,-80.1475583,3
17034,Vandergrift,PA,40.6028462,-79.5647741,2
17035,West Springfield,PA,41.9459582,-80.4740586,2
17036,Whitemarsh,PA,40.1220543,-75.2165658,2
17037,Pittsburg,PA,40.4416941,-79.9900861,1
17038,North Coventry,PA,40.2422585,-75.66141541,3
17039,Centre Hall,PA,40.844505,-77.6836445,1
17040,Adrian,PA,40.8847863,-79.5378231,1
17041,Fairfax,PA,32.7962413,-85.1838297,1
17042,Erwinna,PA,40.5006586,-75.0726713,2
17043,Jeffersonville,PA,40.1289962,-75.3721281,1
17044,Northumberland County,PA,40.8488473,-76.6943741,1
17045,Tionesta,PA,41.49534,-79.4558798,3
17046,Boyertown,PA,40.3337075,-75.6374083,4
17047,Plymouth,PA,41.2403596,-75.9446428,9
17048,Pittsburgh area,PA,40.4659146,-79.9646614,1
17049,Mill Hall,PA,41.10729,-77.48443,1
17050,Warwick,PA,40.1650973,-75.7838155,1
17051,Mt. Pleasant,PA,40.1567758,-75.234621,3
17052,Elkland,PA,41.9861838,-77.3108127,1
17053,Fairless Hills/Levittown,PA,40.16731785,-74.85225981,1
17054,Scott Township,PA,40.3916562,-80.0757903,1
17055,Hooversville,PA,40.1470217,-78.9119686,1
17056,Grapeville,PA,40.3248185,-79.60670072,1
17057,Williamsburg,PA,40.4611846,-78.2016846,2
17058,Millville,PA,41.120363,-76.5299495,4
17059,Union Dale,PA,41.7168591,-75.4924198,1
17060,East Greenville,PA,40.4064882,-75.5018479,1
17061,Wyoming Valley,PA,41.3070844,-75.760136,1
17062,West Pittston,PA,41.3279106,-75.8007112,1
17063,Yatesville,PA,41.3034138,-75.7865824,1
17064,Johnsonburg,PA,41.4906172,-78.675026,1
17065,James Creek,PA,40.4216002,-78.1429772,1
17066,Lancaster (Millersville),PA,40.0019512,-76.35871136,1
17067,East Norriton,PA,40.1517741,-75.3365695,1
17068,Elysburg,PA,40.8676825,-76.5481019,3
17069,Fort Loudon,PA,39.9148123,-77.9047206,2
17070,Emlenton,PA,41.1806616,-79.7096141,2
17071,Chichester,PA,39.84326505,-75.43549516,1
17072,Kenhorst/Reading,PA,40.3203388,-75.9520746,1
17073,Swarthmore,PA,39.9020565,-75.3499124,4
17074,Venetia,PA,40.2467368,-80.042275,1
17075,Mahanoy,PA,40.8125881,-76.1416034,1
17076,Limestoneville,PA,41.0392525,-76.7477385,1
17077,White Oak,PA,40.3391437,-79.8109371,1
17078,Mount Cobb,PA,41.4089718,-75.4974069,2
17079,Wellersburg,PA,39.7328631,-78.8502988,1
17080,Jacobs Mill,PA,39.9264187,-76.9563947,1
17081,Jim Thorpe,PA,40.8759235,-75.7324127,5
17082,Collingdale,PA,39.9117794,-75.2771292,3
17083,Shawville,PA,41.004269,-78.453789,1
17084,Hyndman,PA,39.8226321,-78.7187521,1
17085,Kresgeville,PA,40.9001412,-75.4984859,2
17086,Brogue,PA,39.8723546,-76.4846387,1
17087,Lamar,PA,33.7490016,-88.1003689,1
17088,Plumsteadville,PA,40.3873269,-75.1465614,3
17089,Mount Jewettt,PA,41.7217885,-78.64028364,1
17090,Westover,PA,33.3495548,-86.5358159,1
17091,Troy,PA,31.8087678,-85.969951,1
17092,Penfield,PA,41.2083932,-78.5755791,1
17093,Bucks,PA,40.3451668,-75.1263909,1
17094,Springdale,PA,40.5409008,-79.7839373,1
17095,Linesville,PA,41.6561656,-80.4239562,2
17096,Kersey,PA,41.3622832,-78.5961346,1
17097,Milford,PA,41.322316,-74.8023882,1
17098,Berlin,PA,39.9206363,-78.9578022,1
17099,Bloomfield-Friendship (Pittsburgh),PA,40.456939,-79.9392804,1
17100,Kempton,PA,40.6262044,-75.8524214,1
17101,Philadelphia (Penn's Landing),PA,39.9453634,-75.14136681,1
17102,Curtisville,PA,40.647407,-79.84861174,1
17103,Smock,PA,39.9981312,-79.7830975,1
17104,McKees Rocks (Pittsburgh),PA,40.4787846,-80.0432128,1
17105,Fombell,PA,40.8095093,-80.2017277,1
17106,Leesport,PA,40.4470377,-75.9663222,2
17107,St. Davids,PA,40.0409428,-75.3785234,1
17108,Newtown Square,PA,39.9868117,-75.4007633,7
17109,Pleasant Gap,PA,40.8674994,-77.74296958,1
17110,Woodlyn,PA,39.878807,-75.34410893,1
17111,Medi,PA,28.5927555,-81.36602122,1
17112,Crafton,PA,40.4350531,-80.0660991,1
17113,New Britain,PA,40.30815835,-75.21643709,1
17114,Neville Island,PA,40.50626705,-80.11159449,1
17115,Oakland,PA,40.4389972,-79.9557454,1
17116,Houston,PA,31.1355603,-85.2654592,2
17117,Larksville,PA,41.2450817,-75.9307534,2
17118,Russellton,PA,40.6114557,-79.8369958,5
17119,New Columbia,PA,41.033681,-76.8736806,1
17120,Cogan Station,PA,41.3433531,-77.107716,1
17121,Rockwood (Somerset),PA,39.9156337,-79.1522515,1
17122,Woodland,PA,33.3742812,-85.399673,1
17123,Addison,PA,34.2023243,-87.1814012,1
17124,Flourtown,PA,40.1034436,-75.2123995,1
17125,Riverside,PA,33.6223605,-86.19463478,1
17126,State College/University Park,PA,40.807414,-77.8666962,1
17127,Shamokin (Coal Township),PA,40.7917808,-76.5535374,1
17128,Ontelaunee,PA,40.4170376,-75.944376,1
17129,Lackawanna County,PA,41.4406084,-75.6260271,1
17130,Belle Vernon,PA,40.1250725,-79.8664356,2
17131,Mont Clare,PA,40.1389933,-75.502411,1
17132,Shrewsbury Township,PA,39.77249025,-76.721892,1
17133,Slovan,PA,40.3592359,-80.3897866,1
17134,Clifford,PA,41.6489694,-75.5987979,1
17135,Saxonburg,PA,40.7539956,-79.8103943,2
17136,Sykesville,PA,41.0503401,-78.8222537,1
17137,Holtwood,PA,39.8320468,-76.3274593,1
17138,Breinigsville,PA,40.5487653,-75.6226694,3
17139,Sheffield,PA,34.7650888,-87.6986407,1
17140,Germania,PA,41.6475682,-77.6602646,1
17141,Mount Pleasant,PA,40.1567758,-75.234621,1
17142,Halifax,PA,40.4691049,-76.9314571,1
17143,Scranton/Dunmore,PA,41.4071732,-75.620844,1
17144,Highspire,PA,40.2111133,-76.7902453,1
17145,Reading`,PA,40.335345,-75.9279495,1
17146,New Albany,PA,41.6000752,-76.4418868,4
17147,Cherry Spring,PA,40.0046956,-78.4575631,1
17148,Guthriesville,PA,40.0331604,-75.7635526,1
17149,Glen Lyon,PA,41.1836025,-76.07154341,2
17150,Wattsburg,PA,42.0036811,-79.8110239,1
17151,Mechanicsburg (Harrisburg),PA,40.2040756,-76.9580759,1
17152,Stormstown,PA,40.7933932,-78.0166721,1
17153,Millmont,PA,40.8859121,-77.1408091,1
17154,Seward,PA,40.4142379,-79.0200291,1
17155,Waterford,PA,41.9424811,-79.9842062,4
17156,Fleetwood,PA,40.4539828,-75.8179764,3
17157,Ebensburg,PA,40.4852783,-78.7248434,1
17158,Warner Town,PA,40.0831436,-75.4009243,1
17159,Darlington,PA,40.8095078,-80.4225656,1
17160,Canadensis,PA,41.1920351,-75.2512923,1
17161,Wynnewood,PA,40.0028514,-75.2707469,1
17162,Greensboro,PA,32.7045753,-87.5958396,1
17163,Sugar Notch,PA,41.1970266,-75.9282538,1
17164,Bethlehem Township,PA,40.6592661,-75.30610856,1
17165,Trout Run,PA,41.9407478,-79.9906379,2
17166,Orwigsburg,PA,40.6548566,-76.1007318,4
17167,Chicora,PA,40.9504092,-79.7412945,2
17168,Bolivar,PA,40.3970146,-79.1516989,1
17169,Tafton,PA,41.404534,-75.1829535,1
17170,Dunbar,PA,39.977928,-79.6143059,1
17171,Valencia,PA,40.674863,-79.988494,1
17172,South of New Holland,PA,40.0974095,-76.1001959,1
17173,Germansville,PA,40.7014837,-75.7068559,1
17174,Hughesville,PA,41.2391776,-76.7266825,1
17175,Colley,PA,41.5345198,-76.2863248,1
17176,Lancaster (southwest),PA,34.572494,-87.024744,1
17177,Beltzhoover,PA,40.4169163,-80.0041003,1
17178,Harrisburg area,PA,40.204988,-76.95996543,1
17179,Meadville???,PA,41.641445,-80.151449,1
17180,Good Spring,PA,40.6247362,-76.4850519,1
17181,Wyalusing,PA,41.6681309,-76.2618786,1
17182,Factoryville,PA,41.5631327,-75.7826932,1
17183,Mountaintop,PA,40.2219023,-75.44187551,3
17184,Parkside,PA,39.9803587,-75.2235408,2
17185,Tipton,PA,40.635898,-78.2958475,3
17186,Middleburg,PA,40.7859166,-77.0472028,1
17187,Acme,PA,40.1267392,-79.4286473,2
17188,Morgan,PA,34.4296848,-86.8529584,1
17189,Irvine,PA,41.8392258,-79.2683812,1
17190,Limerick/Pottstown,PA,40.2393406,-75.55847816,1
17191,Monroeton,PA,41.7125751,-76.4746649,2
17192,Mount Pocono,PA,41.1220987,-75.3646997,1
17193,Beach Lake,PA,41.6017554,-75.1498944,1
17194,Scotland,PA,39.968702,-77.5872112,1
17195,Rimersburg,PA,41.0416635,-79.5030243,2
17196,East Springfield,PA,41.9649488,-80.4076315,6
17197,King of  Prussia,PA,40.09476245,-75.38513336,1
17198,West Conshohocken,PA,40.0698321,-75.3162951,1
17199,Schellsburg,PA,40.048969,-78.6441857,2
17200,Plum Borough,PA,40.54148985,-79.72572425,1
17201,Pocono Summit,PA,41.1112446,-75.3863812,1
17202,Clearfield/Curwensville,PA,40.9866511,-78.4840477,1
17203,Equinunk,PA,41.855921,-75.2237833,2
17204,Loretto,PA,40.5029161,-78.6314019,1
17205,Ashland,PA,33.2737256,-85.8360741,1
17206,Bellefonte,PA,40.9134862,-77.7737471,3
17207,N. Cambria,PA,40.4824332,-78.6704502,1
17208,Fawn Grove,PA,39.727882,-76.4519078,2
17209,Lake Nockamixon,PA,40.4572024,-75.23272842,1
17210,Tidioute,PA,41.6850604,-79.4031034,1
17211,Jackson,PA,34.7692447,-85.9867941,1
17212,Bobtown,PA,39.7611894,-79.9814489,1
17213,Canton,PA,41.656464,-76.8532927,3
17214,Rahns,PA,40.2092701,-75.4529578,1
17215,Port Royal,PA,40.533412,-77.3855442,1
17216,Grantville,PA,40.377867,-76.6463566,2
17217,Scranton/Dickson,PA,41.4603138,-75.6577049,1
17218,Corsica,PA,41.1811753,-79.2022618,1
17219,Fox Chapel,PA,40.522924,-79.8913193,2
17220,Upper Black Eddy,PA,40.5653795,-75.099617,1
17221,Fairfield,PA,33.4859402,-86.9119366,2
17222,Girard Township,PA,41.14471,-78.29593486,1
17223,Pittsburgh/New Castle,PA,40.951201,-80.313869,2
17224,Leet,PA,40.5743888,-80.2038473,1
17225,Trainer,PA,39.8276126,-75.4143604,1
17226,Strattanville,PA,41.2022858,-79.3275426,1
17227,Litchfield,PA,41.9675744,-76.4302177,3
17228,Hegins,PA,40.6514194,-76.4977799,2
17229,Galeton,PA,41.7329905,-77.6417031,1
17230,Klingerstown,PA,40.657571,-76.69431074,1
17231,Shade Gap,PA,40.1809166,-77.8658298,1
17232,Mt. Union,PA,40.3845217,-77.8822199,1
17233,Granville Summit,PA,41.7178527,-76.7791224,2
17234,Reamstown,PA,40.2118035,-76.11635751,2
17235,Ranshaw,PA,40.7859192,-76.5180124,1
17236,Harmony,PA,40.8027772,-80.1280528,1
17237,Ford City,PA,40.7694379,-79.5317734,5
17238,McKean County,PA,41.8019737,-78.5769879,1
17239,Emsworth,PA,40.5100684,-80.0945006,1
17240,East Prospect,PA,39.9722766,-76.5202421,2
17241,Snydersburg,PA,41.3328406,-79.3555996,1
17242,Osterburg,PA,40.1695228,-78.5202946,1
17243,Rome,PA,41.8584081,-76.3407699,1
17244,Mansfield,PA,41.805687,-77.0792881,3
17245,Upper Providence Township,PA,40.1718246,-75.49402613,1
17246,New Cumberland (Fairview Twp.),PA,40.2057956,-76.8991622,1
17247,Karthaus,PA,41.1208924,-78.1138962,1
17248,saltsburg,PA,40.4864553,-79.4514299,1
17249,Viola,PA,40.4778591,-80.0111904,1
17250,Warrensville,PA,41.326467,-76.9455207,2
17251,Duquesne,PA,40.3814581,-79.8597708,2
17252,Linwood,PA,39.8243511,-75.42523704,1
17253,Danville,PA,40.9664806,-76.6131474,2
17254,Middlesex Township,PA,40.7086361,-79.92133953,1
17255,Glen Rock,PA,39.7931577,-76.7302495,1
17256,Blainsport,PA,40.2806478,-76.1396676,1
17257,New Baltimore,PA,39.985914,-78.7727984,2
17258,Mt. Holly Springs,PA,40.1184235,-77.1899817,1
17259,Wiconisco,PA,40.5736557,-76.6915022,1
17260,Mount Wolf,PA,40.0628918,-76.7042458,1
17261,Newport Township,PA,41.1840966,-76.04421897,1
17262,Pennsylvania,PA,30.8713577,-88.0482706,1
17263,Mehoopany,PA,41.5634095,-76.0604814,1
17264,West Newton,PA,40.2098343,-79.766983,1
17265,Ohiopyle,PA,39.8699324,-79.4929336,1
17266,Hamlin,PA,41.403797,-75.398408,1
17267,Beaver Meadows,PA,40.9282892,-75.9150811,1
17268,Pine Grove Mills,PA,40.73723,-77.870446,1
17269,Oley Valley,PA,40.3860895,-75.7828873,1
17270,Bedminster,PA,40.41934585,-75.19208854,1
17271,Skytop,PA,41.2278683,-75.238236,1
17272,Mt. Carmel,PA,40.7968393,-76.4131097,1
17273,Moscow,PA,41.3367497,-75.5185191,1
17274,Clarksburg,PA,40.5336773,-79.3819842,1
17275,Unityville,PA,41.2331391,-76.5157822,1
17276,Saltsburg,PA,40.4864553,-79.4514299,1
17277,University Park,PA,34.7406465,-86.6230495,1
17278,New Providence,PA,39.9253792,-76.1980113,1
17279,Wyncote,PA,40.0906988,-75.14588569,1
17280,PA/NY,PA,42.001066,-76.9019918,1
17281,Dunlo,PA,40.2945202,-78.7211307,1
17282,Boston,PA,40.3120141,-79.8231024,1
17283,Philadelphia (suburb),PA,40.0870822,-75.0187125,1
17284,Pittsburgh (Plum),PA,40.4805726,-79.7222446,1
17285,Fleetville,PA,41.5981336,-75.7146349,2
17286,Lower Allen,PA,40.226481,-76.9005317,1
17287,Slickville,PA,40.4628,-79.51642532,1
17288,UNKNOWN,PA,40.283871,-78.565518,1
17289,Sweet Valley,PA,41.2823036,-76.1446512,1
17290,Lackawaxen,PA,41.4819936,-74.985987,3
17291,Port Carbon,PA,40.6954701,-76.1656991,1
17292,Frazer,PA,40.0323293,-75.5560376,1
17293,Fredricktown,PA,40.0028516,-79.9933852,1
17294,Bowmansville,PA,40.1967609,-76.0174416,1
17295,Greenfield Township,PA,42.12079705,-79.83172103,1
17296,Prospect Park,PA,39.8878904,-75.3082426,2
17297,Oliphant,PA,39.8422985,-79.7258795,1
17298,Jenningsville,PA,41.5831314,-76.1438184,1
17299,Breezewood,PA,39.9991026,-78.2396314,3
17300,Orangeville,PA,41.0784551,-76.4140417,1
17301,Shohola Falls,PA,41.3909245,-74.9660026,1
17302,Springboro,PA,41.800611,-80.3689538,1
17303,Raccoon Creek State Park,PA,40.51761045,-80.45803128,1
17304,Philadelphia (SW),PA,39.94595365,-75.2066544,1
17305,Silver Spring Twp.,PA,41.2995381,-74.8487786,1
17306,Philadelphia (south),PA,39.94072115,-75.15020153,1
17307,Erie (area),PA,42.0829624,-80.1193412,1
17308,Deer Lake,PA,40.6250914,-76.0604916,1
17309,Erie (Green Township),PA,42.0767151,-80.1789057,1
17310,Norwood,PA,39.8917793,-75.2996309,3
17311,Secane,PA,39.9140013,-75.302131,1
17312,Herminie,PA,40.263286,-79.71444808,1
17313,Clarington,PA,41.3325629,-79.1230945,1
17314,Glen Hope,PA,40.7983942,-78.5000222,1
17315,Union Deposit-Hoernerstown,PA,40.2907633,-76.7039893,1
17316,Hastings,PA,40.6650671,-78.7122478,1
17317,Springtown,PA,40.5564892,-75.2893441,1
17318,Towanda,PA,41.7673567,-76.44291,1
17319,Avoca,PA,41.3398022,-75.7363033,1
17320,Mt. Morris,PA,39.7330025,-80.0685773,1
17321,Malvern,PA,31.1393439,-85.5191005,2
17322,West Sunbury,PA,41.0072854,-79.8961647,1
17323,Jefferson Estates,PA,33.79855935,-86.82629598,1
17324,Allison Park (Hampton Twp.),PA,40.5584013,-79.9581094,1
17325,Albion,PA,41.8906112,-80.3664542,1
17326,Little Marsh,PA,41.8767384,-77.4013693,1
17327,Franconia,PA,40.3078812,-75.3576763,1
17328,Zion Grove,PA,40.9027037,-76.2092295,1
17329,Saxton,PA,40.2153571,-78.244467,1
17330,Harrisburg (area),PA,40.204988,-76.95996543,1
17331,Stroudsburg (Stroud Township),PA,40.989763,-75.21215907,1
17332,Blossburg,PA,41.6795186,-77.0638567,1
17333,Clymer,PA,40.6681884,-79.0117735,1
17334,Phillipsburg,PA,40.6933994,-80.2820062,2
17335,Sewickly,PA,40.2122339,-79.6811162,1
17336,E. Greenville,PA,40.4064882,-75.5018479,1
17337,Upper Makefield,PA,40.29598725,-74.92901317,1
17338,Lower Nazareth,PA,40.7095912,-75.33005815,1
17339,Copley,PA,39.9618816,-75.2608869,1
17340,Wenksville,PA,39.9900921,-77.3105395,1
17341,Pennsylvania (western),PA,40.06443145,-79.88439813,1
17342,Earlville,PA,40.3167603,-75.7368575,1
17343,S. Greensburg,PA,40.2784029,-79.5447619,1
17344,North Washington,PA,41.0476442,-79.8133686,2
17345,Noxen,PA,41.4214671,-76.0585367,2
17346,Barronvale,PA,39.9517426,-79.2714212,1
17347,Bedford,PA,40.0271453,-78.5237447,2
17348,Mifflinville,PA,41.029526,-76.29989646,1
17349,Port Vue,PA,40.3359028,-79.8697707,1
17350,Hollsopple,PA,40.2125762,-78.9289137,1
17351,Vanport,PA,40.6845102,-80.3289518,1
17352,Mont Alto,PA,39.8442593,-77.5583232,1
17353,Amity,PA,40.0395169,-80.2050603,1
17354,Westfall/Matamoras,PA,41.35240675,-74.72202153,1
17355,Muir,PA,40.59231,-76.5185724,1
17356,New Britain Twp,PA,40.30815835,-75.21643709,1
17357,Cresson,PA,40.4597938,-78.5916837,1
17358,Middle Smithfield Township,PA,41.09124545,-75.11176214,1
17359,Daisytown,PA,40.319241,-78.900858,1
17360,Perkiomenville,PA,40.3242674,-75.4779561,1
17361,Corry-Wattsburg,PA,42.006136,-79.8096626,1
17362,Star Junction,PA,40.0625743,-79.7636529,1
17363,Pittsburgh (north of),PA,40.4427958,-79.95051585,1
17364,Holmes,PA,39.9042791,-75.3085204,1
17365,Green Township/Erie,PA,42.0716059,-80.17871822,1
17366,Victory Heights (Franklin),PA,40.1520427,-80.2625519,1
17367,Mexico,PA,40.5414875,-77.35519124,1
17368,Delta,PA,39.727049,-76.3266255,1
17369,Oreland,PA,40.1184433,-75.1776757,1
17370,St. Clair,PA,33.7086407,-86.3364,1
17371,Madera,PA,40.828393,-78.4350204,1
17372,Lee Park,PA,41.2311929,-75.9146419,1
17373,Wrightstown,PA,40.2659724,-75.0012441,1
17374,Wellsville,PA,40.0506048,-76.9383153,2
17375,Houtzdale,PA,40.825059,-78.3511289,1
17376,Brier Hill,PA,39.9803532,-79.8281003,1
17377,Hometown,PA,40.8198485,-75.98297189,1
17378,Dingman's Ferry,PA,41.247978,-74.8938284,1
17379,Athens,PA,34.8045487,-86.9711698,1
17380,New Danville,PA,39.9864879,-76.3149597,1
17381,Silver Spring,PA,40.0642636,-76.4371856,1
17382,Westline,PA,41.7753396,-78.7722531,1
17383,Little Meadows,PA,41.9906303,-76.1307604,1
17384,West Hazleton,PA,40.9586956,-75.9960371,1
17385,Upper Dublin,PA,40.1499916,-75.17477064,1
17386,Bullskin,PA,40.0791445,-79.51731144,1
17387,Church Hill,PA,40.3703711,-75.8393668,1
17388,Poconos,PA,41.0256428,-75.6046334,1
17389,Boydstown,PA,40.9393068,-79.848697,1
17390,Hyde Park,PA,40.6325654,-79.5897676,1
17391,Valley Forge,PA,40.0970507,-75.4696358,1
17392,New Salem,PA,39.9242425,-79.8356029,2
17393,Manor,PA,40.3339581,-79.6700433,1
17394,McClellandtown,PA,39.8870205,-79.8667169,1
17395,Dushore,PA,41.524242,-76.4007744,1
17396,Glenshaw,PA,40.5328462,-79.9675536,1
17397,Baden,PA,40.6350668,-80.2281159,1
17398,hermitage,PA,41.2333897,-80.44868,1
17399,Sproul,PA,40.2725766,-78.4605705,1
17400,Youngstown,PA,40.2797927,-79.3655913,1
17401,Homer,PA,40.5139032,-79.19580085,1
17402,Oakmont,PA,40.5217347,-79.8422719,1
17403,Baldwin,PA,30.5677527,-87.7324392,1
17404,New Alexandria,PA,40.3949675,-79.42049485,1
17405,Trevorton,PA,40.7813188,-76.6730846,1
17406,Warfordsburg,PA,39.7517573,-78.1875081,1
17407,South Strabane,PA,40.1384049,-80.163391,1
17408,East Greenwich,RI,41.6603788,-71.4558911,8
17409,Newport,RI,41.4899827,-71.3137707,17
17410,Little Compton,RI,41.5101085,-71.1711648,3
17411,Warwick,RI,41.7002024,-71.4161108,49
17412,Woonsocket,RI,42.0028761,-71.5147839,27
17413,Tiverton,RI,41.6257406,-71.166333,9
17414,Rhode Island,RI,41.5524614,-71.27037833,1
17415,West Warwick,RI,41.7061296,-71.5221451,11
17416,North Kingstown,RI,41.5514283,-71.4693875,18
17417,Bristol,RI,41.7034082,-71.2844401,8
17418,Middletown,RI,41.5456578,-71.2914388,10
17419,East Providence,RI,41.8137116,-71.3700545,13
17420,Newport Rhode Island,RI,41.4899827,-71.3137707,1
17421,Hope Valley,RI,41.5099805,-71.71961583,3
17422,South Kingstown,RI,41.454944,-71.5394738,33
17423,Warren,RI,41.7303794,-71.2825494,8
17424,Cranston,RI,41.7809588,-71.4371257,38
17425,Pawtucket,RI,41.878711,-71.3825558,25
17426,Westerly,RI,41.3775996,-71.8272911,13
17427,Cumberland,RI,41.9667656,-71.4328363,14
17428,Ashaway,RI,41.4270875,-71.78424007,2
17429,Providence,RI,41.8239891,-71.4128343,44
17430,Smithfield,RI,41.9220433,-71.549507,10
17431,North Providence,RI,41.8500997,-71.4661703,16
17432,Jamestown,RI,41.4970465,-71.3672755,7
17433,Narragansett,RI,41.4501021,-71.4495005,14
17434,Richmond,RI,41.4998322,-71.660263,3
17435,Charlestown,RI,41.3831566,-71.641729,12
17436,Coventry,RI,41.7000996,-71.6828444,18
17437,Woonsocket (North Smithfield),RI,41.9775984,-71.553674,1
17438,Central Falls,RI,41.8906553,-71.3922785,1
17439,Foster,RI,41.8537098,-71.7581249,2
17440,New Shoreham,RI,41.1721507,-71.5588201,1
17441,North Smithfield,RI,41.9667652,-71.5495071,6
17442,Forestdale,RI,41.9945427,-71.5633965,1
17443,Scituate,RI,41.7851126,-71.611035,6
17444,Johnston,RI,41.8310404,-71.5412101,15
17445,Wakefield,RI,41.437324,-71.5014469,12
17446,Rumford,RI,41.8453781,-71.3519985,5
17447,Harrisville,RI,41.9710405,-71.66940912,3
17448,Bradford,RI,41.393642,-71.74087164,1
17449,Barrington,RI,41.7407661,-71.3084633,2
17450,Greenville,RI,30.4590793,-91.1528844,4
17451,Portsmouth,RI,41.6024068,-71.2503157,6
17452,Lincoln,RI,41.9529237,-71.4663863,7
17453,Providence (Olneyville),RI,41.820869,-71.43529036,1
17454,Galilee,RI,41.3769511,-71.5113611,1
17455,Riverside,RI,41.7673231,-71.3647759,6
17456,West Greenwich,RI,41.6226185,-71.6657892,4
17457,South Kingston,RI,41.48201325,-71.54401994,2
17458,Block Island,RI,41.18934655,-71.56780283,3
17459,Exeter,RI,41.5774793,-71.5376881,6
17460,Pawtucket/Rumford,RI,41.846522,-71.3531455,1
17461,Hope,RI,41.7334334,-71.5625625,1
17462,Kingston,RI,41.4801166,-71.5227103,3
17463,Pawtucket (Central Falls),RI,41.87875265,-71.39149219,1
17464,Providence & Cranston,RI,41.791779,-71.550499,1
17465,Hopkinton,RI,41.4594366,-71.7803046,2
17466,Pascoag,RI,41.9537775,-71.70135047,1
17467,Warwick/Coventry,RI,41.695646,-71.528992,1
17468,North Scituate,RI,41.8317661,-71.5872858,1
17469,North Kingston,RI,41.4811535,-71.5221569,1
17470,Coventry/West Greenwich,RI,41.66446275,-71.7074763,1
17471,Wyoming,RI,41.5153203,-71.7017627,1
17472,Kingstown,RI,41.454944,-71.5394738,1
17473,Providence/Warwick,RI,41.7144548,-71.5148226,1
17474,Matunuck,RI,41.3784352,-71.5458919,1
17475,Interstate-95,RI,30.4212918,-91.0797139,1
17476,Glocester,RI,41.910429,-71.7176367,1
17477,Atlantic Ocean,RI,41.4280545,-71.45671887,1
17478,"West Greenwich, East Greenwich, West Warwick, Warwick",RI,41.663624,-71.49939825,1
17479,coventry,RI,41.7000996,-71.6828444,1
17480,Interstate 95,RI,30.4212918,-91.0797139,1
17481,South County,RI,41.4619922,-71.7039673,1
17482,N. Providence,RI,41.8500997,-71.4661703,2
17483,Burlingame State Park,RI,41.3800111,-71.6786596,1
17484,Wordens Pond Road,RI,41.430763,-71.585785,1
17485,Fall River/North Tiverton,RI,41.6648011,-71.1999893,1
17486,Weekapaug,RI,41.3309336,-71.7550658,1
17487,Quonset Point,RI,41.5889994,-71.4052534,1
17488,Manville,RI,41.9698209,-71.4736712,1
17489,Clover,SC,35.1112886,-81.2265808,6
17490,lexington,SC,33.8986841,-81.275054,1
17491,Holly Hill,SC,33.4973905,-79.149488,1
17492,Summerville,SC,33.0186699,-80.1762704,45
17493,Myrtle Beach,SC,33.6956461,-78.8900409,292
17494,Lexington,SC,33.8986841,-81.275054,27
17495,HARTSVILLE,SC,34.3740431,-80.0734005,1
17496,Ridgeland,SC,32.4807435,-80.980386,4
17497,Edisto Island,SC,32.5593516,-80.2950995,6
17498,Simpsonville,SC,34.7370639,-82.2542834,32
17499,Clemson,SC,34.6850749,-82.8364111,6
17500,Myrtle beach,SC,33.6956461,-78.8900409,4
17501,Sumter,SC,33.8998826,-80.3237032,24
17502,McCormick,SC,33.8795325,-82.2797719,4
17503,Kiawah Island,SC,32.6082373,-80.0848166,6
17504,Pawley's Island,SC,33.4300682,-79.1466414,2
17505,Aiken,SC,33.5723191,-81.6182086,18
17506,Monks Corner,SC,33.41453,-80.3610901,1
17507,Cassatt,SC,34.3647389,-80.4353898,3
17508,Eastover,SC,33.8771147,-80.6922594,1
17509,Beech Island,SC,33.4273614,-81.8909473,1
17510,Garden City,SC,33.595319,-79.00501719,30
17511,Conway,SC,33.8360035,-79.0478143,39
